lat,lon,time
31.142639,35.615268,0
31.17260188617427,35.61675979492812,30.055616916891804
31.19721952626157,35.59961418917819,60.11123383378374
31.2236990978464,35.58551339882148,90.16685075067579
31.25139620918753,35.5739864728064,120.2224676675705
31.281395896721797,35.57412339558147,150.2780845844647
31.309721151519007,35.584006711860596,180.33370150135852
31.338635197298615,35.59200533403287,210.3893184182529
31.367734072764584,35.58470770108677,240.44493533514606
31.394985946483406,35.57216436106852,270.50055225203886
31.423865696904087,35.58028593823304,300.55616916893354
31.448644316241843,35.56337381170458,330.6117860858279
31.478513521105125,35.56617213277897,360.66740300272284
31.50796805872577,35.57186688593904,390.7230199196166
31.533639721511097,35.55634381504967,420.77863683650776
31.562506463078844,35.548176120683394,450.8342537534014
31.592461909932837,35.5498105024557,480.8898706702958
31.622446504388787,35.5507718012189,510.94548758718804
31.651920044797077,35.545176230130906,541.0011045040799
31.68177538786696,35.54223369887712,571.0567214209723
31.710199822232358,35.532639349967106,601.1123383378642
31.733374644261367,35.513588690557945,631.1679552547591
31.763336943942466,35.51208516210128,661.2235721716524
31.79226808035704,35.504148579350414,691.2791890885462
31.816486974991097,35.48644419733058,721.3348060054374
31.843103773072734,35.472604180716374,751.3904229223319
31.868886556608857,35.45726638188051,781.446039839226
31.89773395274565,35.44903062228428,811.5016567561179
31.92463720891411,35.462305214840526,841.557273673012
31.950223616788396,35.446642018101336,871.6128905899039
31.980119068176773,35.44413962199259,901.6685075067955
32.007167693427434,35.43116380324967,931.724124423687
32.03491171086239,35.41975023691092,961.7797413405813
32.05523170274198,35.397679941715495,991.835358257472
32.08169930207774,35.3835566918982,1021.8909751743664
32.11085456522987,35.390625682669864,1051.946592091261
32.13863080143219,35.37929074983226,1082.0022090081575
32.16433516127581,35.36382188157922,1112.0578259250497
32.19308717865883,35.35525908434897,1142.1134428419405
32.22267996734252,35.35033294408278,1172.169059758833
32.25047449669647,35.361622945765355,1202.2246766757264
32.279526706729236,35.35414169639029,1232.280293592617
32.304370662032355,35.37095769724949,1262.335910509507
32.32958278102207,35.354698882531046,1292.3915274264018
32.3588429607374,35.36132020286968,1322.4471443432979
32.3887264215741,35.35867846699695,1352.5027612601891
32.41792237441143,35.35177945707377,1382.5583781770824
32.446087693239406,35.36210974338726,1412.613995093977
32.47592097757602,35.35895139798327,1442.6696120108704
32.5036613045737,35.34752886507406,1472.7252289277667
32.5330991527879,35.34174845916117,1502.7808458446627
32.56259706445694,35.347214097931285,1532.8364627615547
32.59258122069541,35.34623922631563,1562.892079678448
32.61962310758862,35.333249370532954,1592.9476965953452
32.647585667939694,35.32238220813366,1623.0033135122371
32.67293620359416,35.33842435082196,1653.0589304291339
32.68047679681399,35.30938748711575,1683.1145473460267
32.702686,35.315467,1706.1835072712815
