lat,lon,time
33.142803,35.50359,0
33.13050065959424,35.47622848650859,30.055616916894003
33.12875010046909,35.44627960434666,60.11123383378645
33.13039610795609,35.41632479405928,90.1668507506815
33.10619032978397,35.398602483174905,120.22246766757715
33.112437569000775,35.36926015875832,150.27808458446972
33.11042947527302,35.33932744154821,180.33370150136668
33.10740934462596,35.30947984849827,210.38931841825956
33.1016512370961,35.28003763055066,240.444935335154
33.088440705374154,35.2531028602412,270.50055225204545
33.08676525729267,35.22314968221739,300.5561691689356
33.05761316081109,35.21606764361761,330.61178608583197
33.04039597037194,35.19150001545814,360.6674030027264
33.014075738019656,35.17710399625415,390.7230199196184
32.996531143369424,35.152769099530325,420.7786368365126
32.97762097814338,35.12947949560232,450.8342537534024
32.94928240060437,35.11963444491349,480.88987067029836
32.93005573340857,35.0966054356308,510.9454875871917
32.940582,35.083691,527.6372555566126
