lat,lon,time
33.131319,35.494197,0
33.10604630300812,35.47803250845969,30.055616916892447
33.09497952885513,35.450148346111746,60.11123383378482
33.074870004734024,35.427886112629395,90.16685075067781
33.05310231444391,35.40724228402534,120.22246766757056
33.05249279353546,35.37724847659343,150.2780845844671
33.05461776666672,35.34732382974185,180.33370150136318
33.03517328962161,35.32447842949493,210.38931841825644
33.049910400852426,35.29834765161576,240.4449353351529
33.03752434538001,35.27102393243563,270.5005522520487
33.032276,35.254269,288.09080415980674
