lat,lon,time
33.091355,35.337883,0.0
33.090263436592245,35.338146504586135,0.5
33.08917187318449,35.33841000917227,1.0
33.088080309776736,35.33867351375841,1.5
33.08698874636898,35.338937018344545,2.0
33.085897182961226,35.33920052293068,2.5
33.08480561955347,35.33946402751682,3.0
33.083714056145716,35.339727532102955,3.5
33.08262249273796,35.33999103668909,4.0
33.08153092933021,35.34025454127523,4.5
33.08043936592245,35.340518045861366,5.0
33.0793478025147,35.3407815504475,5.5
33.07825623910694,35.34104505503364,6.0
33.07716467569919,35.341308559619776,6.5
33.07607311229143,35.34157206420591,7.0
33.07498154888368,35.34183556879205,7.5
33.07388998547592,35.342099073378186,8.0
33.07279842206817,35.34236257796432,8.5
33.07170685866041,35.34262608255046,9.0
33.07061529525266,35.3428895871366,9.5
33.0695237318449,35.34315309172273,10.0
33.06843216843715,35.34341659630887,10.5
33.06734060502939,35.34368010089501,11.0
33.06624904162164,35.343943605481144,11.5
33.065157478213884,35.34420711006728,12.0
33.06406591480613,35.34447061465342,12.5
33.062192678556436,35.344922815908255,13.0
33.06140113699309,35.34571931279686,13.5
33.060609595429746,35.346515809685464,14.0
33.0598180538664,35.34731230657407,14.5
33.059026512303056,35.34810880346267,15.0
33.05823497073971,35.34890530035128,15.5
33.05744342917637,35.34970179723988,16.0
33.05665188761302,35.350498294128485,16.5
33.05586034604968,35.35129479101709,17.0
33.05506880448633,35.352091287905694,17.5
33.05427726292299,35.3528877847943,18.0
33.05348572135964,35.3536842816829,18.5
33.0526941797963,35.35448077857151,19.0
33.05190263823295,35.35527727546011,19.5
33.05111109666961,35.356073772348715,20.0
33.05031955510626,35.35687026923732,20.5
33.04952801354292,35.357666766125924,21.0
33.04873647197957,35.35846326301453,21.5
33.04794493041623,35.35925975990313,22.0
33.047153388852884,35.36005625679174,22.5
33.04636184728954,35.36085275368034,23.0
33.045570305726194,35.361649250568945,23.5
33.04477876416285,35.36244574745755,24.0
33.043987222599505,35.363242244346154,24.5
33.04319568103616,35.36403874123476,25.0
33.042404139472815,35.36483523812336,25.5
33.04104577188821,35.36620210956113,26.0
33.03996048601816,35.36591383899319,26.5
33.03887520014811,35.365625568425244,27.0
33.037789914278065,35.3653372978573,27.5
33.03670462840802,35.36504902728936,28.0
33.03561934253797,35.36476075672142,28.5
33.03453405666792,35.364472486153474,29.0
33.033448770797875,35.36418421558553,29.5
33.03236348492783,35.36389594501759,30.0
33.03127819905778,35.363607674449646,30.5
33.03019291318773,35.363319403881704,31.0
33.029107627317686,35.36303113331376,31.5
33.02802234144764,35.36274286274582,32.0
33.02693705557759,35.362454592177876,32.5
33.02585176970754,35.362166321609934,33.0
33.024766483837496,35.36187805104199,33.5
33.02368119796745,35.36158978047405,34.0
33.0225959120974,35.361301509906106,34.5
33.021510626227354,35.36101323933816,35.0
33.020425340357306,35.36072496877022,35.5
33.01934005448726,35.36043669820228,36.0
33.01825476861721,35.360148427634336,36.5
33.017169482747164,35.35986015706639,37.0
33.01608419687712,35.35957188649845,37.5
33.01499891100707,35.35928361593051,38.0
33.01391362513702,35.358995345362565,38.5
33.01205116179447,35.358500643109075,39.0
33.01112373286684,35.35913374730609,39.5
33.01019630393922,35.3597668515031,40.0
33.00926887501159,35.36039995570012,40.5
33.00834144608397,35.36103305989713,41.0
33.00741401715634,35.361666164094146,41.5
33.00648658822872,35.36229926829116,42.0
33.00555915930109,35.362932372488174,42.5
33.00463173037347,35.36356547668519,43.0
33.00370430144584,35.3641985808822,43.5
33.00277687251822,35.36483168507922,44.0
33.001849443590594,35.36546478927623,44.5
33.00092201466297,35.366097893473246,45.0
32.999994585735344,35.36673099767026,45.5
32.99906715680772,35.367364101867274,46.0
32.998139727880094,35.36799720606429,46.5
32.99721229895247,35.3686303102613,47.0
32.996284870024844,35.36926341445832,47.5
32.99535744109722,35.36989651865533,48.0
32.994430012169595,35.370529622852345,48.5
32.99350258324197,35.37116272704936,49.0
32.992575154314345,35.371795831246374,49.5
32.99164772538672,35.37242893544339,50.0
32.990720296459095,35.3730620396404,50.5
32.98979286753147,35.373695143837416,51.0
32.988865438603845,35.37432824803443,51.5
32.98727387417998,35.37541472063251,52.0
32.986153646504135,35.37549240778942,52.5
32.985033418828294,35.37557009494633,53.0
32.98391319115245,35.37564778210324,53.5
32.98279296347661,35.37572546926015,54.0
32.98167273580077,35.375803156417064,54.5
32.98055250812493,35.375880843573974,55.0
32.97943228044909,35.375958530730884,55.5
32.97831205277325,35.376036217887794,56.0
32.97719182509741,35.376113905044704,56.5
32.976071597421566,35.376191592201614,57.0
32.974951369745725,35.376269279358524,57.5
32.97383114206988,35.376346966515435,58.0
32.97271091439404,35.376424653672345,58.5
32.9715906867182,35.376502340829255,59.0
