lat,lon,time
33.105142,35.170281,0
33.10437567007181,35.169641436920955,1
33.10360934014362,35.16900187384191,2
33.10284301021543,35.16836231076286,3
33.10207668028724,35.16772274768381,4
33.10131035035905,35.16708318460476,5
33.10054402043086,35.166443621525715,6
33.09977769050267,35.16580405844667,7
33.09901136057448,35.16516449536762,8
33.09824503064629,35.16452493228857,9
33.0974787007181,35.163885369209524,10
33.09671237078991,35.163245806130476,11
33.09594604086172,35.16260624305143,12
33.09517971093353,35.16196667997238,13
33.09441338100534,35.16132711689333,14
33.09364705107715,35.160687553814284,15
33.09288072114896,35.16004799073524,16
33.09211439122077,35.15940842765619,17
33.09134806129258,35.15876886457714,18
33.09058173136439,35.15812930149809,19
33.0898154014362,35.157489738419045,20
33.08904907150801,35.15685017534,21
33.08828274157982,35.15621061226095,22
33.08751641165163,35.1555710491819,23
33.08675008172344,35.15493148610285,24
33.08598375179525,35.154291923023806,25
33.08521742186706,35.15365235994476,26
33.08445109193887,35.15301279686571,27
33.08368476201068,35.15237323378666,28
33.08291843208249,35.151733670707614,29
33.082109481246384,35.15105853710202,30
33.08124180989257,35.15056513167776,31
33.08037413853875,35.1500717262535,32
33.079506467184935,35.14957832082924,33
33.07863879583112,35.149084915404984,34
33.0777711244773,35.148591509980726,35
33.076903453123485,35.14809810455647,36
33.07603578176967,35.14760469913221,37
33.07516811041585,35.14711129370795,38
33.074300439062036,35.14661788828369,39
33.07343276770822,35.146124482859435,40
33.0725650963544,35.145631077435176,41
33.071697425000586,35.14513767201092,42
33.07082975364677,35.14464426658666,43
33.06996208229295,35.1441508611624,44
33.06909441093914,35.14365745573814,45
33.06822673958532,35.143164050313885,46
33.067359068231504,35.14267064488963,47
33.06649139687769,35.14217723946537,48
33.06562372552387,35.14168383404111,49
33.064756054170054,35.14119042861685,50
33.06388838281624,35.140697023192594,51
33.06302071146242,35.140203617768336,52
33.062153040108605,35.13971021234408,53
33.06128536875479,35.13921680691982,54
33.06041769740097,35.13872340149556,55
33.059550026047155,35.1382299960713,56
33.05868235469334,35.137736590647044,57
33.05781468333952,35.137243185222786,58
33.056947011985706,35.13674977979853,59
33.05603108342641,35.13622893268574,60
33.05511269868156,35.13583794425708,61
33.05419431393671,35.135446955828414,62
33.05327592919186,35.13505596739975,63
33.05235754444701,35.13466497897109,64
33.05143915970216,35.134273990542425,65
33.05052077495731,35.13388300211376,66
33.04960239021246,35.1334920136851,67
33.048684005467614,35.13310102525644,68
33.047765620722764,35.132710036827774,69
33.046847235977914,35.13231904839911,70
33.045928851233064,35.13192805997045,71
33.045010466488215,35.131537071541786,72
33.044092081743365,35.13114608311312,73
33.043173696998515,35.13075509468446,74
33.042255312253666,35.1303641062558,75
33.041336927508816,35.129973117827134,76
33.040418542763966,35.12958212939847,77
33.039500158019116,35.12919114096981,78
33.03858177327427,35.128800152541146,79
33.03766338852942,35.12840916411248,80
33.03674500378457,35.12801817568382,81
33.03582661903972,35.12762718725516,82
33.03490823429487,35.127236198826495,83
33.03398984955002,35.12684521039783,84
33.03307146480517,35.12645422196917,85
33.03215308006032,35.126063233540506,86
33.03123469531547,35.12567224511184,87
33.03031631057062,35.12528125668318,88
33.02939792582577,35.12489026825452,89
33.028428463352924,35.12447753425498,90
33.02755909242578,35.12398712964452,91
33.02668972149864,35.12349672503406,92
33.0258203505715,35.1230063204236,93
33.02495097964436,35.12251591581314,94
33.02408160871722,35.12202551120268,95
33.02321223779008,35.12153510659222,96
33.022342866862935,35.12104470198176,97
33.021473495935794,35.1205542973713,98
33.02060412500865,35.12006389276084,99
33.01973475408151,35.11957348815038,100
33.01886538315437,35.11908308353992,101
33.01799601222723,35.11859267892946,102
33.01712664130009,35.118102274319,103
33.01625727037295,35.11761186970854,104
33.015387899445805,35.11712146509808,105
33.014518528518664,35.11663106048762,106
33.01364915759152,35.11614065587716,107
