lat,lon,time
31.337623,34.311558,0
31.36282409921589,34.32783389009274,30.055616916894817
31.37650093608,34.35453490380744,60.11123383378967
31.392183962077592,34.38010916226314,90.16685075068366
31.422132566572003,34.37835385920177,120.2224676675755
31.442378306306217,34.400492287841004,150.27808458446674
31.4534268792821,34.428383667068225,180.33370150136153
31.482388670645502,34.43620764566118,210.38931841825698
31.507069223305745,34.45326256637002,240.44493533515032
31.5316663025227,34.47043765571461,270.5005522520421
31.559223086284874,34.48229614080694,300.55616916893604
31.585552689823718,34.49667501341529,330.61178608582964
31.61040800468152,34.5134742194477,360.6674030027206
31.605262,34.519997,368.99111667564586
