lat,lon
31.9382836106912,34.4346439681016
32.5342837383091,34.7940518690218
31.3086590930404,34.6253701492827
30.6788140596262,34.2444115583724
30.6372142263441,34.7730788041312
31.1973742736576,35.2199479911507
31.8919225984917,35.1037559943827
31.2563826767384,35.643475275417
30.5862005177948,35.5082894849721
33.0953294750771,35.1061499412812
33.426221985492,35.8579979916581
32.9266870508561,35.9298162455994
32.4856605703569,35.5594904244306
31.8851307863886,35.7127174818433
30.1277186884672,34.9599001383029
29.8802153536892,35.4269758316894
29.4607572733509,34.9053637488539
29.9979069450297,34.4213107523733
31.3237063399064,34.0553712858032
