lat,lon,time
33.232242,35.918168,0
33.217560805782625,35.892005765073456,30.055616916893502
33.188837318385914,35.88334774729969,60.11123383378539
33.159473265166675,35.87720345087638,90.16685075067603
33.13146700065564,35.866449421485584,120.22246766757212
33.108551964442505,35.84708705811355,150.27808458446395
33.08774819099994,35.82547217873498,180.3337015013567
33.06253291263592,35.80921826422107,210.38931841825155
33.03336052143987,35.80222029366495,240.44493533514608
33.0065012554236,35.78885691725525,270.50055225203806
32.981142777361086,35.7728273324087,300.55616916892774
32.9523834731605,35.76428904089937,330.6117860858221
32.9258495448432,35.75029080357989,360.6674030027184
32.89774405635599,35.73979882965239,390.72301991961336
32.870738769187106,35.72673305508958,420.7786368365079
32.85195864417042,35.703338463741204,450.83425375339874
32.82771336151772,35.6856702360686,480.8898706702954
32.79834702272163,35.67953687274063,510.9454875871886
32.770217862668865,35.66910852892551,541.001104504086
32.763434,35.668071,547.8765716014891
