lat,lon,time
33.091355,35.337883,0
33.10515686045807,35.364519603535285,30.055616916893985
33.09845868123011,35.39376228458594,60.11123383378872
33.121532249540344,35.412935454522945,90.16685075068523
33.11498628293181,35.44221258418348,120.2224676675761
33.13015350530064,35.468096080191835,150.27808458447092
33.15089561532399,35.489770140074086,180.33370150136645
33.167867599079514,35.51450779896498,210.38931841825888
33.18692621980304,35.53767607417305,240.4449353351557
33.20556211070095,35.56118572262727,270.50055225204915
33.22914553711086,35.57972816040574,300.55616916894223
33.25023301521892,35.60106634840384,330.6117860858349
33.25919660699657,35.62969594886287,360.6674030027265
33.25550527508433,35.65946798387416,390.7230199196173
33.24285494783627,35.6866703591476,420.778636836512
33.247851408521825,35.716251356098645,450.83425375340806
33.25514846616715,35.745350375836786,480.8898706702995
33.272121,35.76987,510.76593455909375
